nan nan
-123.986792 46.216894
-123.988110 46.217380
-123.989429 46.217867
-123.990747 46.218353
-123.992065 46.218840
-123.993384 46.219326
-123.994702 46.219812
-123.996021 46.220299
-123.996516 46.219295
-123.996647 46.218268
-123.996394 46.217223
-123.995889 46.216222
-123.995228 46.215268
-123.994485 46.214341
-123.993703 46.213429
-123.992892 46.212530
-123.992065 46.211638
-123.991220 46.210754
-123.990326 46.209893
-123.989318 46.209099
-123.988181 46.208403
-123.986836 46.207900
-123.985354 46.207668
-123.983839 46.207559
-123.982311 46.207548
-123.980787 46.207631
-123.979292 46.207830
-123.977918 46.208215
-123.976928 46.209023
-123.976025 46.209879
-123.975349 46.210810
-123.974987 46.211841
-123.975978 46.212482
-123.976968 46.213123
-123.978099 46.213636
-123.977693 46.214144
-123.976204 46.213588
-123.974714 46.213033
-123.973225 46.212477
-123.971317 46.211778
-123.969079 46.210992
-123.966860 46.210181
-123.964630 46.209386
-123.962434 46.208547
-123.959971 46.208018
-123.958005 46.207558
-123.955954 46.207412
-123.954329 46.207719
-123.951967 46.207304
-123.950435 46.206128
-123.950314 46.204712
-123.951231 46.204101
-123.951883 46.203515
-123.951824 46.202671
-123.950722 46.201822
-123.948967 46.201885
-123.947921 46.202739
-123.947028 46.203379
-123.945595 46.202136
-123.944008 46.200986
-123.942305 46.199919
-123.940538 46.198903
-123.938749 46.197906
-123.936951 46.196916
-123.935130 46.195948
-123.933276 46.195009
-123.931400 46.194092
-123.929473 46.193227
-123.927500 46.192417
-123.925402 46.191773
-123.923330 46.191090
-123.922758 46.189491
-123.922730 46.188118
-123.922618 46.186793
-123.922757 46.185444
-123.922697 46.183782
-123.922128 46.182719
-123.921172 46.181518
-123.920300 46.180287
-123.919399 46.179067
-123.918016 46.178473
-123.916123 46.178933
-123.914457 46.179719
-123.912976 46.180654
-123.911832 46.181806
-123.910781 46.183001
-123.909030 46.182264
-123.908354 46.181912
-123.907648 46.181590
-123.906917 46.181295
-123.907690 46.179729
-123.908384 46.178253
-123.909176 46.176609
-123.907830 46.175916
-123.906611 46.175108
-123.905345 46.174336
-123.904646 46.173190
-123.905005 46.171939
-123.905186 46.170828
-123.904274 46.169947
-123.903138 46.168818
-123.902678 46.167615
-123.902137 46.166230
-123.900422 46.166025
-123.899020 46.165745
-123.897410 46.165564
-123.895378 46.165264
-123.893516 46.164943
-123.891856 46.165725
-123.889710 46.166397
-123.888191 46.167057
-123.886668 46.167712
-123.885137 46.168358
-123.883594 46.168991
-123.881753 46.169746
-123.879913 46.170500
-123.878078 46.171261
-123.876257 46.172035
-123.874296 46.172625
-123.875590 46.171641
-123.877229 46.170947
-123.878884 46.170272
-123.880526 46.169583
-123.882160 46.168884
-123.883805 46.168197
-123.885427 46.167485
-123.887095 46.166826
-123.888723 46.166121
-123.890349 46.165413
-123.888847 46.164601
-123.887056 46.164439
-123.885162 46.164608
-123.883266 46.164761
-123.881363 46.164869
-123.879467 46.164837
-123.877644 46.164486
-123.876016 46.163821
-123.874628 46.162969
-123.873041 46.162184
-123.871227 46.161400
-123.869403 46.160792
-123.867752 46.160184
-123.866609 46.159627
-123.865346 46.159043
-123.863261 46.158636
-123.861982 46.157795
-123.861781 46.156499
-123.862237 46.154919
-123.862802 46.153561
-123.863699 46.152318
-123.864612 46.151109
-123.865298 46.149833
-123.865631 46.148488
-123.866210 46.147183
-123.866197 46.145934
-123.866704 46.144650
-123.867134 46.143255
-123.867666 46.141929
-123.868345 46.140711
-123.869402 46.139540
-123.870458 46.138244
-123.871526 46.137112
-123.872881 46.136118
-123.872383 46.135818
-123.871871 46.135529
-123.871354 46.135244
-123.870014 46.136303
-123.868745 46.137403
-123.867495 46.138513
-123.866381 46.139690
-123.865475 46.140948
-123.864928 46.142306
-123.864465 46.143680
-123.864040 46.145059
-123.863602 46.146436
-123.862984 46.147522
-123.862184 46.148548
-123.861281 46.149532
-123.860305 46.150482
-123.859341 46.151436
-123.858502 46.152447
-123.857763 46.153311
-123.857102 46.154205
-123.856590 46.155145
-123.856230 46.156118
-123.855787 46.157075
-123.854301 46.157537
-123.852690 46.157453
-123.851432 46.157944
-123.849927 46.158282
-123.848362 46.158690
-123.847002 46.159126
-123.845581 46.159676
-123.844074 46.159928
-123.842596 46.160536
-123.841472 46.161424
-123.840491 46.162414
-123.839734 46.163518
-123.839255 46.164718
-123.838811 46.165946
-123.837079 46.166006
-123.836539 46.164466
-123.835260 46.163502
-123.833333 46.164258
-123.831417 46.164272
-123.829508 46.164371
-123.827666 46.164690
-123.827272 46.165760
-123.827622 46.166678
-123.827363 46.168008
-123.826551 46.169224
-123.825160 46.169320
-123.823763 46.169292
-123.822413 46.169049
-123.821598 46.167826
-123.820958 46.166566
-123.820666 46.165233
-123.820399 46.163898
-123.820284 46.162552
-123.820300 46.161342
-123.820396 46.160136
-123.820570 46.158932
-123.820592 46.157629
-123.820543 46.156325
-123.820458 46.155022
-123.820360 46.153720
-123.820031 46.152444
-123.819538 46.151265
-123.818951 46.150110
-123.818234 46.148988
-123.817510 46.147868
-123.816767 46.146754
-123.816026 46.145640
-123.815207 46.144316
-123.814601 46.142938
-123.814058 46.141547
-123.813768 46.140121
-123.813657 46.138681
-123.813461 46.137247
-123.813298 46.135810
-123.813164 46.134372
-123.812326 46.134512
-123.811388 46.134669
-123.810597 46.134818
-123.809807 46.134967
-123.810126 46.136437
-123.810383 46.137913
-123.810494 46.139398
-123.810809 46.140869
-123.811415 46.142295
-123.811941 46.143736
-123.812697 46.145127
-123.811861 46.146658
-123.811756 46.147732
-123.812887 46.148848
-123.813588 46.150119
-123.813650 46.151504
-123.813676 46.152884
-123.812964 46.154178
-123.812252 46.155473
-123.811388 46.156718
-123.810438 46.157936
-123.809488 46.159154
-123.808635 46.160406
-123.807815 46.161669
-123.809620 46.162246
-123.811007 46.163432
-123.811614 46.164760
-123.811871 46.166178
-123.812007 46.167504
-123.812141 46.168673
-123.812538 46.169747
-123.814262 46.170510
-123.815923 46.170961
-123.817631 46.171005
-123.818855 46.170718
-123.819936 46.170207
-123.822044 46.170671
-123.823523 46.171693
-123.825294 46.172197
-123.827064 46.172597
-123.828895 46.172823
-123.830729 46.172761
-123.832410 46.172207
-123.834154 46.171765
-123.835975 46.171546
-123.837831 46.171611
-123.839662 46.171825
-123.841404 46.172281
-123.843253 46.172424
-123.845092 46.172622
-123.846214 46.173201
-123.847337 46.173779
-123.847073 46.174860
-123.848430 46.176069
-123.849815 46.176675
-123.851109 46.177231
-123.852602 46.177824
-123.854776 46.177907
-123.856641 46.178779
-123.858817 46.179129
-123.860356 46.179931
-123.860682 46.181053
-123.861244 46.181942
-123.862123 46.183292
-123.863319 46.184295
-123.864634 46.185301
-123.865745 46.186447
-123.866999 46.187535
-123.865949 46.189014
-123.863868 46.189447
-123.862124 46.189838
-123.859845 46.189954
-123.857247 46.190569
-123.855829 46.190368
-123.854810 46.190635
-123.853948 46.190807
-123.853141 46.190259
-123.852027 46.190350
-123.850830 46.190368
-123.849911 46.190704
-123.848837 46.191018
-123.847721 46.191259
-123.846864 46.191786
-123.845839 46.192140
-123.843896 46.191567
-123.841499 46.191440
-123.839115 46.191648
-123.836755 46.191343
-123.834382 46.191074
-123.832058 46.190646
-123.830761 46.190580
-123.829478 46.190436
-123.828218 46.190217
-123.826950 46.190024
-123.825660 46.189916
-123.824362 46.189873
-123.823067 46.189954
-123.821800 46.190157
-123.820559 46.190424
-123.819327 46.190714
-123.818098 46.191009
-123.816870 46.191307
-123.815644 46.191609
-123.814420 46.191913
-123.813196 46.192219
-123.811971 46.192523
-123.810746 46.192826
-123.809520 46.193128
-123.808293 46.193427
-123.807059 46.193714
-123.805822 46.193994
-123.804577 46.194254
-123.803327 46.194955
-123.801905 46.195190
-123.800812 46.195738
-123.800138 46.196670
-123.799095 46.197118
-123.797148 46.195989
-123.795994 46.195997
-123.794491 46.196019
-123.793397 46.196528
-123.791883 46.196691
-123.790875 46.196887
-123.789452 46.197095
-123.788173 46.197356
-123.786931 46.197526
-123.785925 46.197848
-123.784646 46.198181
-123.783601 46.198530
-123.782286 46.198842
-123.781413 46.199598
-123.780359 46.200181
-123.779369 46.200764
-123.778545 46.201184
-123.777360 46.201696
-123.776086 46.202344
-123.772379 46.199358
-123.768872 46.196770
-123.765366 46.194183
-123.762694 46.191223
-123.760771 46.187931
-123.758848 46.184638
-123.758984 46.181321
-123.760741 46.177984
-123.762499 46.174647
-123.764256 46.171310
-123.761935 46.168435
-123.758744 46.165658
-123.755554 46.162881
-123.752363 46.160104
-123.749173 46.157327
-123.745629 46.154949
-123.740626 46.154217
-123.735623 46.153486
-123.730619 46.152754
-123.725616 46.152021
-123.720613 46.151289
-123.718688 46.152860
-123.719369 46.156382
-123.720049 46.159904
-123.720729 46.163426
-123.724104 46.165486
-123.728855 46.166800
-123.733607 46.168114
-123.738359 46.169428
-123.743112 46.170741
-123.747864 46.172054
-123.745129 46.174906
-123.742170 46.177804
-123.738831 46.180840
-123.737952 46.179637
-123.736790 46.178394
-123.735868 46.177266
-123.734699 46.176085
-123.733583 46.174913
-123.732467 46.173858
-123.731186 46.173151
-123.729760 46.172551
-123.728880 46.172180
-123.727827 46.171737
-123.726294 46.171360
-123.725542 46.171201
-123.724345 46.170949
-123.722700 46.170960
-123.721513 46.171027
-123.720021 46.171111
-123.718865 46.170948
-123.717953 46.170530
-123.716241 46.170370
-123.713935 46.170340
-123.712654 46.170474
-123.711260 46.170824
-123.709677 46.171539
-123.707706 46.171403
-123.705736 46.171246
-123.703772 46.171057
-123.701808 46.170867
-123.700563 46.168780
-123.699151 46.166752
-123.697513 46.164800
-123.694321 46.164631
-123.691074 46.164523
-123.687827 46.164415
-123.684580 46.164307
-123.681333 46.164199
-123.678087 46.164090
-123.674840 46.163982
-123.671593 46.163874
-123.668346 46.163765
-123.665100 46.163657
-123.661853 46.163548
-123.658606 46.163439
-123.655410 46.163621
-123.652294 46.164264
-123.649409 46.165291
-123.646558 46.166376
-123.643707 46.167461
-123.640855 46.168546
-123.638004 46.169631
-123.635153 46.170716
-123.632301 46.171801
-123.629450 46.172885
-123.626598 46.173970
-123.623746 46.175054
-123.620894 46.176139
-123.618042 46.177223
-123.615208 46.178330
-123.612420 46.179492
-123.609650 46.180675
-123.606887 46.181865
-123.604125 46.183056
-123.601362 46.184247
-123.598598 46.185438
-123.598666 46.183200
-123.598787 46.180964
-123.598993 46.178730
-123.599002 46.176493
-123.598826 46.174266
-123.598037 46.172096
-123.596166 46.170419
-123.593544 46.169317
-123.590452 46.169946
-123.589289 46.171679
-123.589022 46.173908
-123.589087 46.176146
-123.589075 46.178384
-123.588976 46.180621
-123.587767 46.182672
-123.585620 46.183507
-123.582531 46.182870
-123.580115 46.181389
-123.577531 46.180073
-123.574708 46.179027
-123.571722 46.179869
-123.572771 46.181471
-123.574857 46.183161
-123.577416 46.184521
-123.579261 46.186281
-123.580382 46.188279
-123.578110 46.189867
-123.575758 46.191396
-123.573353 46.192886
-123.570944 46.194373
-123.568362 46.195690
-123.565530 46.196758
-123.562392 46.196775
-123.559183 46.196634
-123.555971 46.196818
-123.552812 46.197222
-123.549688 46.197774
-123.546544 46.198270
-123.543375 46.198468
-123.540169 46.198238
-123.537328 46.197247
-123.534967 46.195880
-123.534087 46.193726
-123.531678 46.192798
-123.528471 46.192717
-123.525252 46.192834
-123.522100 46.192369
-123.518964 46.192327
-123.515852 46.192909
-123.517860 46.194305
-123.520617 46.195420
-123.523268 46.196512
-123.524253 46.198643
-123.522176 46.199844
-123.519187 46.200536
-123.515974 46.200359
-123.512761 46.200407
-123.509565 46.200603
-123.511242 46.202514
-123.514030 46.203298
-123.517030 46.203877
-123.518871 46.205715
-123.519589 46.207779
-123.519448 46.210015
-123.519144 46.212243
-123.518729 46.214461
-123.518152 46.216663
-123.515792 46.218036
-123.513888 46.216526
-123.511643 46.215456
-123.508502 46.215964
-123.506717 46.217755
-123.504590 46.219195
-123.501414 46.219582
-123.501192 46.221195
-123.503201 46.222458
-123.506410 46.222684
-123.509453 46.223392
-123.512303 46.224372
-123.514662 46.225898
-123.516255 46.227799
-123.517267 46.229877
-123.516707 46.232081
-123.515193 46.233969
-123.513072 46.235656
-123.510668 46.235443
-123.508257 46.235278
-123.505841 46.235147
-123.503422 46.235035
-123.501024 46.234792
-123.498689 46.234363
-123.496426 46.233771
-123.494244 46.233039
-123.492152 46.232190
-123.490057 46.231344
-123.487984 46.230475
-123.485956 46.229554
-123.484115 46.228461
-123.482515 46.227208
-123.481146 46.225827
-123.479997 46.224346
-123.478874 46.222856
-123.477669 46.221397
-123.476416 46.219958
-123.475149 46.218525
-123.473747 46.217153
-123.472153 46.215893
-123.470402 46.214733
-123.468534 46.213663
-123.466495 46.212755
-123.464430 46.211876
-123.462326 46.211043
-123.460173 46.210272
-123.457989 46.209545
-123.455829 46.208784
-123.453709 46.207972
-123.451643 46.207094
-123.449834 46.205976
-123.447994 46.204883
-123.446107 46.203830
-123.444157 46.202832
-123.442168 46.201871
-123.440250 46.200846
-123.438455 46.199724
-123.436835 46.198474
-123.435750 46.197056
-123.434941 46.195548
-123.434158 46.194033
-123.433524 46.192486
-123.433107 46.190903
-123.432854 46.189303
-123.432805 46.187695
-123.432767 46.186085
-123.432695 46.184476
-123.432616 46.182867
-123.432483 46.181261
-123.432215 46.179662
-123.431736 46.178088
-123.430913 46.176587
-123.429721 46.175209
-123.428318 46.173929
-123.429374 46.172599
-123.426883 46.170529
-123.424625 46.168337
-123.422492 46.166082
-123.420359 46.163827
-123.417987 46.161698
-123.415455 46.159651
-123.413516 46.157400
-123.412698 46.154762
-123.411880 46.152124
-123.410489 46.149622
-123.408462 46.147352
-123.405866 46.145345
-123.403271 46.143338
-123.400624 46.141364
-123.397731 46.139591
-123.394485 46.138111
-123.391240 46.136630
-123.387995 46.135149
-123.384750 46.133668
-123.381505 46.132187
-123.378261 46.130706
-123.375016 46.129225
-123.372050 46.127524
-123.369520 46.125477
-123.367036 46.123404
-123.363781 46.122039
-123.360208 46.120988
-123.356592 46.120009
-123.352975 46.119030
-123.349360 46.118051
-123.345716 46.117124
-123.342033 46.116275
-123.338346 46.115433
-123.334660 46.114591
-123.330928 46.113869
-123.327124 46.113337
-123.323280 46.112970
-123.319436 46.112603
-123.315592 46.112236
-123.311748 46.111869
-123.307904 46.111502
-123.304036 46.111490
-123.300159 46.111604
-123.296283 46.111723
-123.292406 46.111842
-123.288530 46.111961
-123.284654 46.112080
-123.280778 46.112199
-123.276901 46.112317
-123.273043 46.112586
-123.269194 46.112928
-123.265351 46.113299
-123.261507 46.113671
-123.257664 46.114042
-123.253821 46.114413
-123.249977 46.114784
-123.246134 46.115155
-123.243052 46.116628
-123.240375 46.118576
-123.237699 46.120391
-123.233850 46.120352
-123.230426 46.119083
-123.227001 46.117813
-123.223577 46.116544
-123.220175 46.115250
-123.217083 46.113620
-123.214088 46.111905
-123.211304 46.110038
-123.208908 46.107936
-123.207556 46.105406
-123.206432 46.102825
-123.207664 46.100860
-123.210992 46.099473
-123.214319 46.098086
-123.214812 46.095689
-123.211766 46.094019
-123.208087 46.093712
-123.204254 46.094059
-123.200462 46.094626
-123.196670 46.095194
-123.192877 46.095761
-123.189085 46.096328
-123.185293 46.096895
-123.181500 46.097462
-123.177708 46.098029
-123.177238 46.099286
-123.180239 46.100977
-123.183442 46.102498
-123.186646 46.104020
-123.189850 46.105542
-123.192920 46.107187
-123.195470 46.109134
-123.196911 46.111640
-123.198351 46.114146
-123.199792 46.116651
-123.200283 46.119101
-123.197990 46.121222
-123.194729 46.122684
-123.191467 46.124146
-123.188205 46.125608
-123.184899 46.127018
-123.181434 46.128234
-123.177919 46.129377
-123.174397 46.130511
-123.170798 46.131411
-123.168046 46.130584
-123.167700 46.127896
-123.167354 46.125208
-123.166922 46.122527
-123.166147 46.119900
-123.164755 46.117381
-123.163363 46.114862
-123.161796 46.112395
-123.159766 46.110138
-123.157014 46.108259
-123.154127 46.109893
-123.154268 46.112589
-123.155358 46.115166
-123.156592 46.117725
-123.157827 46.120283
-123.159061 46.122841
-123.160247 46.125411
-123.160979 46.128045
-123.161324 46.130733
-123.161670 46.133420
-123.162015 46.136108
-123.161462 46.138714
-123.160094 46.141239
-123.158596 46.143729
-123.159876 46.145084
-123.161401 46.146311
-123.163154 46.147381
-123.165129 46.148243
-123.167306 46.148822
-123.169568 46.149222
-123.171833 46.149614
-123.174017 46.150180
-123.176045 46.150982
-123.177994 46.151875
-123.179889 46.152823
-123.181716 46.153833
-123.183465 46.154908
-123.185124 46.156049
-123.186678 46.157260
-123.188088 46.158553
-123.189352 46.159917
-123.190500 46.161330
-123.191558 46.162776
-123.192558 46.164243
-123.193540 46.165715
-123.194132 46.167282
-123.194384 46.168894
-123.194682 46.170504
-123.194973 46.172114
-123.195233 46.173726
-123.195466 46.175341
-123.193649 46.176461
-123.191763 46.177523
-123.189824 46.178579
-123.187263 46.178918
-123.185255 46.179742
-123.183308 46.180728
-123.181056 46.181489
-123.178704 46.181911
-123.179065 46.182495
-123.179469 46.183065
-123.179815 46.183653
-123.180196 46.184230
-123.180579 46.184807
-123.180952 46.185388
-123.181364 46.185955
-123.181767 46.186526
-123.184109 46.186143
-123.186283 46.185545
-123.188171 46.184641
-123.190273 46.183797
-123.192450 46.183220
-123.194516 46.182458
-123.196512 46.181609
-123.198412 46.180750
-123.200512 46.179924
-123.202478 46.179093
-123.204518 46.178345
-123.206775 46.177735
-123.208859 46.176952
-123.211004 46.176345
-123.213140 46.175681
-123.215264 46.175000
-123.217284 46.174025
-123.219462 46.173567
-123.221771 46.173090
-123.223672 46.172284
-123.225919 46.171660
-123.228038 46.170968
-123.230220 46.170394
-123.232274 46.169618
-123.234203 46.168702
-123.235724 46.167650
-123.237991 46.166799
-123.239872 46.165835
-123.241613 46.164681
-123.243624 46.163902
-123.245280 46.162763
-123.246575 46.161463
-123.248886 46.160420
-123.250764 46.159774
-123.252782 46.158976
-123.254569 46.157580
-123.256393 46.156905
-123.258167 46.155885
-123.260250 46.155070
-123.262231 46.154116
-123.264385 46.153568
-123.266518 46.152836
-123.268810 46.152530
-123.271078 46.152136
-123.273277 46.151463
-123.275482 46.150985
-123.277818 46.150881
-123.280153 46.150796
-123.281451 46.150667
-123.282739 46.150858
-123.284021 46.150986
-123.285293 46.151157
-123.286560 46.151347
-123.287823 46.151548
-123.289085 46.151750
-123.290349 46.151949
-123.291684 46.152083
-123.292846 46.152238
-123.294118 46.152622
-123.295292 46.153000
-123.297665 46.153718
-123.300137 46.154381
-123.302480 46.155035
-123.304946 46.155476
-123.307304 46.156320
-123.309653 46.157074
-123.312017 46.157805
-123.314362 46.158565
-123.316668 46.159380
-123.318950 46.160229
-123.321185 46.161135
-123.323487 46.161956
-123.325827 46.162723
-123.328203 46.163521
-123.329983 46.164912
-123.331260 46.166429
-123.332956 46.167827
-123.334561 46.169197
-123.336367 46.170485
-123.338148 46.171788
-123.339845 46.173145
-123.341692 46.174404
-123.343580 46.175634
-123.345314 46.176968
-123.346634 46.178512
-123.347996 46.180040
-123.349705 46.181387
-123.351643 46.182579
-123.353426 46.183881
-123.355198 46.185191
-123.357109 46.186403
-123.359004 46.187629
-123.360969 46.188800
-123.362796 46.190073
-123.364680 46.191305
-123.366750 46.192384
-123.368976 46.193299
-123.371276 46.194125
-123.373575 46.194952
-123.375890 46.195758
-123.378268 46.196469
-123.380647 46.197180
-123.382869 46.198091
-123.384625 46.199408
-123.385354 46.202961
-123.386082 46.206514
-123.387257 46.210009
-123.388457 46.213500
-123.387738 46.216903
-123.385310 46.219751
-123.380191 46.220256
-123.375071 46.220760
-123.371994 46.222898
-123.366883 46.223441
-123.361757 46.223653
-123.356607 46.223329
-123.355236 46.226113
-123.358463 46.228754
-123.362864 46.230559
-123.367542 46.232089
-123.372021 46.233884
-123.373130 46.236377
-123.370832 46.239592
-123.368632 46.242825
-123.369815 46.246148
-123.372257 46.245236
-123.374800 46.242304
-123.379665 46.241086
-123.384708 46.240317
-123.389769 46.239698
-123.393706 46.242025
-123.395535 46.245319
-123.396989 46.248762
-123.398390 46.252216
-123.400842 46.255287
-123.404555 46.257778
-123.408406 46.260173
-123.415578 46.264648
-123.419920 46.266600
-123.424850 46.267598
-123.429921 46.268272
-123.435080 46.268556
-123.440239 46.268840
